geneid,mm,mv
GRMZM2G104254,0.255861214114833,0.0407437730030569
GRMZM2G067764,0.148004404377585,0.0137763890041427
GRMZM2G368755,0.682467956656347,0.0415648450292398
GRMZM2G311883,0.273745518654033,0.0111357774078244
GRMZM5G854036,0.947273753445092,0.0176525905978988
GRMZM2G034385,0.00362156234126048,0.00202070113339486
GRMZM2G158179,0.0918248908640314,NA
GRMZM2G158277,0.024496309273031,0.0069320329372894
GRMZM2G154447,0.0596952201200698,0.00837213133412963
GRMZM2G008972,0.00506794773722033,NA
GRMZM2G037926,0.066079509957071,0.0257362064508909
GRMZM2G019006,0.24657272008622,0.0238053008498681
GRMZM2G066735,0.882453176602229,NA
GRMZM2G066578,0.0919307807923589,0.0196345343179737
GRMZM2G386952,0.00211802105714302,0.000487190303563473
GRMZM5G833629,0.849921729380011,0.0544336653923648
AC214484.3_FG003,0.890274847210229,0.0717929553787785
GRMZM2G167505,0.317336492324561,0.0320458622810611
GRMZM5G865298,0.0834163137591046,0.00867906453601535
GRMZM2G412373,0.0962064266023814,0.0202192674132708
GRMZM2G112309,0.00265927295034828,0.00107474567378252
GRMZM2G022019,0.0408991141950068,0.0193883787526247
GRMZM2G021973,0.0261604680870886,0.0168348611588288
GRMZM2G041424,0.023299078371814,0.0121541604291593
GRMZM2G053485,0.00670284769123778,0.00133911092040771
GRMZM2G390804,0.178155150892423,0.0948802476370491
GRMZM2G123480,0.00265323860704569,0.00140193067219212
GRMZM2G123492,0.0041640625,NA
GRMZM2G123495,0.00937915138121336,0.00490958949882798
GRMZM2G123550,0.00288023134991781,0.0012112320466008
GRMZM2G324540,0.279524780385054,NA
GRMZM2G027232,0.0573374183071035,0.0235663966253081
GRMZM2G027135,0.0366029838801986,0.00776026072029598
GRMZM2G027107,0.00246490361706736,0.000747192536278969
GRMZM2G026216,0.00676042489657833,0.00289054662826589
GRMZM2G025833,0.00275956603611101,0.00136295745006934
GRMZM2G330684,0.00505892422065615,0.00289603048867691
GRMZM2G058345,0.192987172646235,0.0180784478850268
GRMZM2G412304,0.257789552907225,0.0537978283407589
GRMZM2G111537,0.00298175882352941,0.00129011784809082
GRMZM2G111477,0.120421111803573,0.0315095283855286
GRMZM2G458208,0.265000962180689,NA
GRMZM2G139066,0.280372760134975,0.039718005680719
GRMZM2G132595,0.844041388005285,NA
GRMZM2G110201,0.132900596829508,NA
GRMZM2G102639,0.099769696969697,0.015786854334678
GRMZM2G075051,0.072025163471886,0.0274975311029059
GRMZM2G016278,0.299508149196832,0.0715154283786999
GRMZM2G454334,0.0267148270276742,NA
GRMZM2G154954,0.00474935889335491,NA
GRMZM2G144044,0.0149788709974952,0.00776014769841807
GRMZM2G347174,0.0245941535906239,0.0061185305959127
GRMZM2G456853,0.885872769976937,NA
GRMZM2G571251,0.875074944813304,NA
GRMZM2G146374,0.0393635091819004,0.0119332216520018
GRMZM2G146446,0.364008940022815,0.0279598731350833
GRMZM2G130580,0.256205218783107,0.0153057596563097
GRMZM2G015861,0.127454474950312,0.0163947780075632
GRMZM2G024871,0.00318531746031746,0.00185068500399324
GRMZM2G326707,0.00323167867067744,0.00192071702639458
GRMZM2G046438,0.106343381146407,0.0551817204110483
GRMZM2G122654,0.00525566811566508,NA
GRMZM2G134862,0.0422634664291302,0.00953718163791161
GRMZM2G134947,0.00251897647064759,0.00165683896605103
AC233949.1_FG004,0.527941247695659,0.035702095131602
GRMZM2G337048,0.00264746845169317,0.00107338988453044
GRMZM2G701448,0.620362570404506,NA
GRMZM2G089873,0.0023352595976435,NA
GRMZM2G079417,0.221442281416121,NA
GRMZM2G381453,0.180219506447215,0.0180234313969933
GRMZM2G139028,0.874368484192629,NA
GRMZM2G139024,0.187444594640899,0.00579302308446611
AC206898.3_FG006,0.877634135817934,0.0608167505246227
GRMZM2G082906,0.40796096755867,0.107510136375301
GRMZM2G067591,0.00842328476558628,0.00216449835324436
GRMZM2G071589,0.098536480824795,0.00451785176560462
GRMZM2G135513,0.00263430127041742,0.00142897655777374
GRMZM2G068149,0.0961909861624333,0.0300632420299444
GRMZM2G133895,0.0567932911548976,NA
GRMZM2G133891,0.904369957245911,0.0604943603592079
GRMZM2G465723,0.00318362589331706,0.00201079567036114
GRMZM2G465728,0.00458726168459465,0.0028575743570201
GRMZM2G126972,0.00585389994691448,NA
GRMZM2G126988,0.214897919818144,0.0294109534845146
GRMZM2G434910,0.11409371274231,0.0252924116397168
GRMZM2G042061,0.157612517783566,0.00763980156292281
GRMZM2G042136,0.17996992992137,0.0172691566748046
GRMZM5G823750,0.182364395135566,0.0245057022089966
GRMZM2G012030,0.36129163027351,0.0842835514003192
GRMZM2G313649,0.412526667723225,NA
GRMZM2G115578,0.849866604822193,NA
GRMZM2G123097,0.695474747474747,NA
GRMZM2G168240,0.543451114397055,0.0519186992262629
GRMZM2G701452,0.637372710622711,0.125280195787546
GRMZM2G418005,0.909943781924535,NA
GRMZM2G418031,0.00853684265459599,0.00409296509711026
GRMZM2G144420,0.0777574915759473,0.0260952767373128
GRMZM2G137694,0.00284185505509608,0.00130185909567244
GRMZM5G816135,0.884615384615385,NA
GRMZM2G046021,0.0891826396983476,0.00849857570131501
GRMZM2G081500,0.903832068212506,0.0457975975474553
GRMZM2G081504,0.0449835204340234,0.0061891099175914
AC202040.4_FG002,0.909980552320343,0.0492826442935147
GRMZM2G075150,0.554676440996609,0.042654219242117
GRMZM2G075077,0.00654134260303401,0.00256541865248191
GRMZM2G075039,0.335778839869281,0.0356260493234721
GRMZM2G466835,0.00800383673030616,0.00333392121882525
GRMZM2G168506,0.0187831488132572,0.00832218889288789
GRMZM5G829516,0.857943989236777,0.0641345972202681
GRMZM2G460793,0.906076161508598,0.0430307122679109
GRMZM5G813903,0.770351315789474,0.0299139229532164
GRMZM2G043509,0.131457484152568,NA
GRMZM5G865576,0.131137523170318,0.0100390084304074
GRMZM2G390432,0.344681723426213,0.0619810281822833
GRMZM2G134903,0.0300693543305741,NA
GRMZM2G120579,0.22626810475986,NA
GRMZM2G066291,0.00211201930384557,0.000865876458488332
GRMZM2G138583,0.0680694706971122,0.0165283575537422
GRMZM5G879737,0.36370964440422,0.053056970570223
GRMZM2G015418,0.00219694159827674,0.00121010931096123
GRMZM2G084021,0.181106608205938,NA
GRMZM5G803812,0.0256721609940362,NA
GRMZM5G821006,0.858336036075836,NA
GRMZM5G814808,0.809095484643562,0.143387209495633
GRMZM2G133401,0.806951885614386,0.101827498303833
GRMZM2G017805,0.137633093294558,0.0234066548700925
GRMZM2G018082,0.00318210390292973,0.00147085491297623
GRMZM2G176390,0.00166528990057236,0.000746914308161438
GRMZM2G037420,0.776629192548782,0.133268762534441
GRMZM2G366638,0.920211726423514,0.0352445308061653
GRMZM2G701459,0.780309106676152,0.120869462674321
GRMZM2G701461,0.060755,0.033604605
GRMZM5G842165,0.878468108461301,NA
GRMZM2G364320,0.855122606457229,0.0705948679775065
GRMZM2G065268,0.841451912781803,0.0877318385587906
GRMZM2G396070,0.00416504971584306,0.00313582920983008
GRMZM2G094999,0.109369384092939,0.0254315650454846
GRMZM2G043182,0.00253386499663322,0.0010032366734231
GRMZM2G110473,0.00273588704396499,0.00108911250676187
GRMZM2G040182,0.283906666604301,0.0195286265347431
GRMZM2G133743,0.886013799611379,0.0699613601905621
GRMZM2G143599,0.0644806860902256,0.0140581378393901
GRMZM2G325208,0.208333333333333,NA
AC211332.4_FG005,0.89022140732695,0.0650570366353903
GRMZM2G478078,0.383673451350851,0.0265001298349989
GRMZM2G110976,0.455633053491572,0.0528695627541034
GRMZM2G110968,0.00286313048245614,0.00093387936665971
GRMZM2G087827,0.00701078820392302,0.00245550617409964
GRMZM2G051174,0.371767789382741,0.0435785501733453
GRMZM2G064775,0.00422351598173516,0.00311741118721461
AC197764.4_FG003,0.00197959558823529,0.000612446854575163
GRMZM2G351423,0.798268617813559,0.116916900630641
GRMZM2G173596,0.00177195734859864,0.000705510078161454
GRMZM5G881846,0.767768146457714,0.13356779600049
GRMZM2G064390,0.261523686902679,0.0116797847229326
GRMZM2G064370,0.331689865634658,0.12315688670054
GRMZM2G087893,0.699015894045191,NA
GRMZM2G087944,0.825245959923516,NA
GRMZM2G088018,0.0040894540587265,0.00164476072310616
GRMZM2G088028,0.00576362398281142,0.00284487434880193
GRMZM2G088064,0.0265202776613779,0.0085121070061261
GRMZM2G088243,0.00260030725321505,0.000837524578433853
GRMZM2G088348,0.789502148935373,NA
GRMZM2G088415,0.454545454545455,NA
GRMZM2G383472,0.705254710144954,0.126239276266472
GRMZM2G357152,0.836648049733727,NA
GRMZM2G096228,0.0167609583191371,0.00737498652958439
GRMZM2G042208,0.105583050002267,0.0326387019762509
GRMZM2G083453,0.00234739921838495,0.000832992472707192
GRMZM5G856012,1,0
GRMZM2G107152,0.646084400836851,NA
GRMZM5G835721,0.86476398650649,NA
GRMZM2G152853,0.569103023014526,NA
AC212000.3_FG001,0.854788330791851,NA
GRMZM2G122805,0.11356492844447,0.0400743485006777
GRMZM2G086202,0.0715292815371763,0.00357263314536341
AC217556.3_FG003,0.827064560345056,0.0442286679731947
GRMZM2G474555,0.00333938151538266,0.00129044931667938
GRMZM2G005260,0.192353428165971,0.031880449450496
GRMZM5G869762,0.832905879722451,0.0955847318890199
GRMZM2G432926,0.00347405164258686,0.00101034410331384
GRMZM2G341747,0.367586837855297,0.0312317222589219
AC186309.3_FG002,0.903288938492063,NA
AC186309.3_FG006,0.885242406573019,NA
GRMZM2G018558,0.922824918210851,NA
GRMZM2G071087,0.0522735709343062,0.012701691425755
GRMZM2G377341,0.630135199689909,NA
GRMZM2G158252,0.492566406088751,0.0492542420868271
GRMZM2G136901,0.0717965415962223,0.00843092256500911
GRMZM2G436064,0.894547889072079,0.0712332445734555
GRMZM2G303631,0.220262581149397,NA
GRMZM2G074804,0.425347468981095,0.0544127066243341
AC194219.3_FG002,0.890634267743332,0.0654822406486471
GRMZM2G111238,0.024914291301627,0.00957016079038287
GRMZM5G809978,0.900804693307823,0.04551840313616
GRMZM2G390678,0.278972961977789,0.0210865944926056
GRMZM2G151616,0.166507550739594,0.0235851667126968
GRMZM2G151589,0.00451250777771752,0.00180028198337616
GRMZM2G095094,0.152313506177279,0.016328907692386
GRMZM2G095090,0.11550282373715,0.0323633480872585
GRMZM2G094632,0.0139136580717573,0.00481134862495261
GRMZM2G094599,0.170671661465378,0.0186091538029721
GRMZM2G094543,0.00191564479115746,0.000650863436600402
GRMZM2G439951,0.00394668165168645,0.00249560276586279
GRMZM2G464011,0.00475179908769063,0.00202006514653924
AC217560.3_FG001,0.00459749614215222,0.0030243262867998
GRMZM2G001191,0.159752886586306,0.0105138947744587
GRMZM2G048205,0.0651207000343997,0.00826234747585477
GRMZM2G048549,0.00796358907682914,NA
GRMZM2G012209,0.234449851042701,NA
GRMZM2G012926,0.0260069299904379,0.0052530496850616
GRMZM2G012933,0.00405087407921426,0.00132428150999964
GRMZM2G012958,0.0599204391083313,0.0148774747502776
GRMZM2G013196,0.747241478866082,NA
GRMZM2G134629,0.850824894463487,0.096958304652582
GRMZM2G435497,0.821671964584014,NA
GRMZM2G134597,0.00191364857090852,0.000672992222593773
GRMZM2G014180,0.315343480327482,0.0640042527651922
GRMZM2G016878,0.442126397706328,0.0344134838963109
GRMZM2G151195,0.307785355402594,NA
GRMZM2G450327,0.719638606770833,NA
GRMZM2G150893,0.00334034627348993,NA
GRMZM2G113556,0.909684819057938,NA
GRMZM2G113592,0.558321225543667,0.0295237524673814
GRMZM2G350626,0.397501421083784,NA
AC234522.1_FG009,0.841590813980259,NA
GRMZM5G819538,0.444691609977324,0.264850723356009
AC234522.1_FG005,0.00215691795144427,0.000642470071947546
GRMZM5G869635,0.0044673161268556,0.00130109583052182
GRMZM2G156336,0.00382148591174907,0.00190753060308972
GRMZM2G366077,0.0783197690540506,0.0124032506163539
GRMZM2G056766,0.167423455395878,0.0146181266043627
GRMZM2G056842,0.858457415849891,0.0762674507733182
GRMZM2G056849,0.11016610160117,0.0233375683342681
GRMZM2G007185,0.176257108600173,0.0179223162910253
GRMZM2G161512,0.0047292380580658,0.0017010387863254
GRMZM2G375607,0.00462962962962963,0.00462962962962963
GRMZM2G076985,0.243863409635485,0.0499373354545652
GRMZM2G014508,0.268893832129343,0.0117858377880977
GRMZM2G014427,0.0107015892312652,NA
GRMZM2G483889,0.347397155506512,0.0738700147305739
GRMZM2G583235,0.882464186415249,0.0498011274860737
GRMZM2G012980,0.0740336777650211,NA
GRMZM2G310429,0.916666666666667,NA
GRMZM2G035405,0.360207937406423,0.0385625006450764
GRMZM2G126197,0.178292500474922,0.00787257340606051
GRMZM2G126182,0.00318204334365325,0.000856190944272446
GRMZM2G126161,0.299880957423999,0.0484502209341353
GRMZM2G014813,0.292023108085895,0.0223239657102762
GRMZM2G000753,0.24343178480794,0.0304266437764703
GRMZM2G427729,0.00184020256263335,0.000700027203803161
GRMZM2G306625,0,NA
GRMZM2G069198,0.120077730785297,0.017795875875472
GRMZM2G069141,0.760271481032858,0.0807644882915265
GRMZM2G370357,0.90722296471334,NA
GRMZM2G063522,0.00665487952066899,0.00401211470144504
GRMZM2G166430,0.00547040541426896,NA
GRMZM2G056403,0.656665720306168,0.0338030399616087
GRMZM2G152432,0.0894607269004093,0.0304711870771774
GRMZM2G173272,0.00584107664945554,0.00271115426697339
GRMZM2G173277,0.00220364043165003,0.000426021455688023
GRMZM2G128737,0.242003381949742,0.0331540840943965
AC185605.3_FG003,0.91163627278768,0.0488853229319273
GRMZM2G067298,0.00383703306943201,0.00169274615321096
GRMZM2G587543,0.0734503040935672,0.00688648114241486
GRMZM2G180086,0.271141597316721,0.0232525655856654
GRMZM2G145236,0.211172864569405,0.0196560102434997
GRMZM2G159890,0.193545503247739,0.0186445369738444
GRMZM2G026258,0.865467369717956,0.0723651241321115
GRMZM2G330213,0.224104771398192,0.0458820744089502
GRMZM2G143182,0.907806660937573,0.0302371066388269
AC197109.3_FG004,0.926248843277262,0.0394201188938853
GRMZM2G701491,0.856988753941626,0.0733209041380249
GRMZM2G369371,0.794492704648749,0.0943873631968547
GRMZM2G067789,0.222357302602913,0.0219477099876161
GRMZM2G083076,0.112032641165341,0.0079878559178449
AC205104.3_FG003,0.920133333333333,0.0299956078947368
GRMZM2G166771,0.1415047615968,0.0166878632256272
GRMZM5G829337,0.105108427008592,NA
GRMZM2G121704,0.463664532163743,0.0782097336076711
GRMZM5G895933,0.48411070925978,0.0349280281450339
AC216264.3_FG001,0.00385699632045801,0.00157088623799081
GRMZM2G104484,0.00273051662768927,0.00114885338220949
GRMZM2G117100,0.285049813699317,0.0229127683274816
GRMZM5G849517,0.836950315556047,0.0779874700317016
GRMZM2G057459,0.00674032718945023,0.0029284110709518
GRMZM2G057495,0.213648006607619,0.0916653858882268
GRMZM2G148790,0.00254058491341593,0.00104340726605616
GRMZM2G148807,0.0763020314948591,NA
AC195954.3_FG001,0,NA
GRMZM5G806774,0,0
AC209987.4_FG002,0.00240819693362772,0.000897738575847967
GRMZM5G850569,0.79243726938875,0.0741831679437998
GRMZM2G701503,0.795972968573394,0.105242950016562
AC209987.4_FG004,0.756111879666227,0.178620296921074
GRMZM2G701506,0.164814864732647,0.0695769352774998
GRMZM5G862277,0.841417711355211,NA
GRMZM5G882378,0.0883800208223323,0.0350775710359694
AC209987.4_FG010,0.00252971537734078,0.00122413203894867
GRMZM5G840265,0.298560498028387,NA
GRMZM2G428670,0.003025107461749,0.00126486103647866
GRMZM2G475247,0.759509486510222,NA
GRMZM2G029366,0.859735379567816,0.0702903062192808
GRMZM2G085967,0.0021992431938586,0.00105278878511696
AC201815.4_FG001,0.165242636786683,0.0415427989450154
GRMZM2G464043,0.172109908700322,0.0390189204409834
GRMZM2G336065,0.270132598822125,0.0166077134300726
GRMZM2G159364,0.0139850829900323,0.00863455577657026
GRMZM2G020657,0.0731147989831884,0.012383966509149
GRMZM5G825243,0.112274658756276,0.0960912268032893
GRMZM2G334941,0.76940373602376,0.0885577700518984
GRMZM2G152175,0.00268673403208111,0.00096940230987152
GRMZM2G010636,0.898261723819973,NA
GRMZM2G026396,0.00331133151350702,0.00148195551290581
GRMZM2G043147,0.0811686017000038,0.0296240873360847
GRMZM2G042758,0.0050566351852684,0.00224940985506619
GRMZM2G163544,0.136213515676074,0.0336230593520994
GRMZM2G463913,0.0935493521696754,0.0302896026454682
GRMZM2G453807,0.502983006347986,0.0250616134940203
AC225718.2_FG006,0.00199130178907721,0.000627088637559544
GRMZM5G848124,0.118963188112124,NA
AC225718.2_FG004,0.0034028238977628,0.00159581600812503
AC225718.2_FG009,0.0028476408825093,0.00133461622142477
GRMZM2G701511,0.552742862721858,0.201971966254338
GRMZM2G701513,0.117647058823529,NA
GRMZM2G060150,0,NA
GRMZM2G060029,0.00282908629970397,0.00135932890964324
GRMZM2G161514,0.0586144764396441,NA
GRMZM2G073540,0.109236657263709,NA
GRMZM2G140443,0.002037295666989,0.000801454122955993
GRMZM2G440916,0.329111670706634,0.0191181526479038
AC208630.3_FG001,0.902347726443087,0.0664285460775193
GRMZM5G894340,0.0910631109908538,0.0136909898026223
GRMZM2G305809,0.778015735849194,0.103558975070907
GRMZM2G013663,0.00210868097238896,0.000891866634153661
AC207656.3_FG002,0.00631469377738073,NA
GRMZM5G888791,0.845275947142535,NA
GRMZM2G091151,0.188622664760519,NA
GRMZM2G141858,0.0183306258967295,0.010825197209065
GRMZM2G011651,0,NA
GRMZM2G147834,0.801763511754161,NA
GRMZM2G450659,0.493037886424787,0.0392951264351351
GRMZM2G375085,0.886311001476468,0.0492001407435697
GRMZM2G072973,0.0359248615265315,0.00725756962067015
GRMZM2G477829,0.00313192466509395,0.00181525835246285
GRMZM2G477846,0.00219133385732576,0.000833376816504656
GRMZM2G177828,0.0241962962962963,0.00749798688387636
GRMZM2G177915,0.11833802956274,0.0727726306627431
GRMZM2G477864,0.54287902603049,0.0495931012425649
GRMZM2G132464,0.261738784693933,0.0237896666751373
GRMZM2G113655,0.23069069932956,0.0409170916196774
GRMZM2G113613,0.222793817946759,0.0177882165660569
GRMZM5G859986,0.305199830900953,0.168255001345098
GRMZM2G382785,0.00951828107032741,0.0019821542854656
GRMZM2G026881,0.00271070059567993,0.00125799035966297
GRMZM2G064330,0.0460045688992214,0.00798855668284952
GRMZM2G017730,0.791268896887996,0.0883603628430595
GRMZM2G061554,0.231706882999456,0.0504657794457567
GRMZM2G061613,0.665554658184395,0.158684666325289
GRMZM2G701522,0.00252497860255213,0.00138848979730781
GRMZM2G054805,0.209777362812916,0.0267415356527505
GRMZM2G082538,0.424515175248728,NA
GRMZM2G701535,0.00506215106882296,0.00320476624431566
GRMZM2G134156,0.141490137424218,0.0286143191556828
GRMZM2G032654,0.650097897308784,NA
GRMZM2G054745,0.812962633690631,NA
GRMZM2G457211,0.0796809967249041,0.0317634682952764
GRMZM2G154652,0.00290466350434355,0.000999018140110196
GRMZM2G177535,0.00362646017144736,NA
GRMZM2G477762,0.00434133344559481,0.00285215989152893
AC204048.3_FG002,0.000742361111111111,0.000319688888888889
GRMZM2G177570,0.527795711339648,0.0917246156903863
GRMZM2G084935,0.00193889052697102,0.000933620420905204
GRMZM2G476538,0.00315557101869949,0.00174382700259598
GRMZM2G476523,0.00303729248720245,0.00182947035301589
GRMZM2G113349,0.00633785163736547,0.00164015106917877
GRMZM2G550622,0.919605887426901,0.0307897330551993
GRMZM2G067735,0.592443439232548,0.0222311950250609
GRMZM2G367857,0.388914832391867,0.061820522244401
GRMZM2G067853,0.117071105192541,0.00987505176726838
GRMZM2G067883,0.598998116346319,0.0703245659151709
GRMZM2G414450,0.373691525764327,0.0971462424040852
GRMZM2G112704,0.0054530970615393,0.00113746251280937
GRMZM2G414387,0.241252268703992,0.01082282943887
GRMZM2G415846,0.261475857005917,0.0328683965946856
GRMZM2G425351,0.905833815738364,0.0435902456417464
GRMZM5G821668,0.839579887218045,0.0442764982247285
AC211327.4_FG005,0.357898386079578,0.171897648867488
AC211327.4_FG002,0.179223157094054,0.0259451057391937
GRMZM2G028910,0.857534973492568,0.0487062541260349
GRMZM2G061596,0.0047972283548129,0.00199220592278014
GRMZM2G061485,0.0358148000576559,0.0123496233180473
GRMZM2G168920,0.142993738146031,0.0291263664959096
GRMZM2G168890,0.232135977354734,0.02074428598751
GRMZM2G115914,0.141872983733492,NA
GRMZM2G048851,0.102657435254804,0.0128784179526196
GRMZM2G048904,0.00322144290874244,0.00161169974550346
GRMZM2G177894,0.15267336762441,NA
GRMZM2G177863,0.645113456844726,0.0717513400048323
GRMZM2G177845,0.00902135670646264,0.00394155042928219
GRMZM2G142093,0.00382939132110731,NA
GRMZM2G142011,0.00317096203300031,0.00205359710947879
GRMZM2G061776,0.00331832803922279,0.00180753412085634
AC196709.3_FG001,0.907772698249111,0.051937104874465
GRMZM2G133434,0.0219690376851186,0.00348484674196924
GRMZM2G080183,0.0642465996946273,NA
GRMZM2G701548,0.90279370820978,0.0617625803841389
GRMZM2G096211,0.26335014759571,0.0335124569061023
GRMZM5G846624,0.0374180932459762,0.0311297061160011
GRMZM2G064562,0.0157675308223096,0.00680262244222535
GRMZM2G064356,0.300087321067561,0.10348445290453
GRMZM2G432480,0.0034023405769924,0.00226381943934574
GRMZM2G131822,0.00297541510585479,0.00147168220942646
GRMZM2G026980,0.00215245510740052,0.00109864107346326
GRMZM2G413006,0.00348920608476291,0.00225704797474087
GRMZM2G344837,0.900063364413364,0.0652611456154956
GRMZM2G166944,0.00210203620466186,0.00116660280821317
AC209062.3_FG002,0.929725711975604,0.0259215740173618
GRMZM5G847020,0.618432738546449,0.160979959152305
GRMZM2G098918,0.00249662753610156,0.00152919711175246
GRMZM2G347789,0.250740428458066,0.0783361934494871
GRMZM2G173311,0.84856520335521,0.0603215992482205
GRMZM2G152587,0.00225063174668956,0.000895530660162255
GRMZM2G575143,0.856390647731137,0.0451600533038577
GRMZM2G381576,0.00253864135963962,0.0012514131972678
GRMZM2G066555,0.0181022134983476,0.00544569343037738
GRMZM2G365810,0.712284934527576,0.135182649054636
GRMZM2G477415,0.00840366643654306,0.00648825819980667
GRMZM2G307397,0.0217087844368432,0.00926918956578027
GRMZM2G307400,0.00383455796198279,0.0024126866972774
AC197347.3_FG003,0.88022599690686,0.0595130671264249
GRMZM2G005526,0.894486956784005,NA
GRMZM5G888300,0.911552038247241,NA
GRMZM2G016973,0.506089702341205,0.0980625566586232
GRMZM2G317705,0.868035283206242,0.0687686460763646
GRMZM2G162184,0.475230871603027,0.0395116651220937
GRMZM2G162065,0.0434518622591862,0.0148083128868203
GRMZM2G162078,0.917352849926239,0.0238282882556439
GRMZM2G162093,0.00443042021952577,0.00257604430663293
GRMZM2G162098,0.23774494408509,0.0854865468970702
GRMZM2G091672,0.198732117631742,0.0518880091105501
GRMZM2G091696,0.877447941569934,0.043068489220643
GRMZM2G105428,0.355026429093164,0.0528401738895457
GRMZM5G817439,0.234978430965355,0.0133479446829459
GRMZM2G058479,0.0893753417397661,0.00586862740239078
GRMZM2G454718,0.19110557936026,NA
GRMZM2G048455,0.545289582483993,0.0367996595614349
GRMZM2G048672,0.00633467206742346,0.00300697818393533
GRMZM2G107437,0.00903094053338732,0.00433056945454958
GRMZM2G043348,0.136827354651552,0.0315642299455225
GRMZM2G099452,0.542949434715061,0.0443493042277037
GRMZM2G099434,0.00221062271908876,0.00112873852253458
GRMZM2G099413,0.00224318044146075,0.00116205655072469
GRMZM2G099255,0.0840144129045271,0.0138443538928288
GRMZM2G099191,0.0227649895708089,NA
GRMZM5G803881,0.907190876649333,0.050994434032219
GRMZM2G115939,0.0921214970374767,0.0200078777306557
GRMZM2G116034,0.23773982804454,0.0319998751328243
GRMZM2G116586,0.211601554036234,0.0268254828873614
GRMZM2G077180,0.857185169749729,0.0698897851692957
GRMZM2G077208,0.163703935811244,0.0340223926785992
AC213395.3_FG007,0.828186100936101,NA
GRMZM2G135674,0.00245883808461484,0.0010881702691833
GRMZM2G329999,0.00374898764301347,0.00232487688614371
GRMZM2G330012,0.00230712283095673,0.00110560114549799
GRMZM2G431573,0.489973338975548,0.0623466954176521
GRMZM2G168886,0.274469091688007,0.0206323212045637
GRMZM2G469414,0.402849859980701,0.0891779570594857
GRMZM2G053066,0.194119838654194,0.0822694035983314
GRMZM2G098900,0.236577690549904,0.0288707496689334
GRMZM2G317900,0.432600248974523,0.0680925586352273
GRMZM2G170805,0.0937431924970665,0.0289913193883676
GRMZM2G305148,0.0940373235531357,0.00833139997553468
GRMZM2G456816,0.823405641468861,0.0974372175342128
GRMZM2G156398,0.453815756302521,0.0559715658060593
GRMZM2G178371,0.361071016656294,0.0380328622345979
GRMZM2G414899,0.00317700859681528,0.00163287413213105
GRMZM2G414805,0.150037753833142,0.0242550379282489
GRMZM2G083515,0.897290113265132,0.0400923734220795
GRMZM2G083472,0.0919652610703348,0.0394919861836112
GRMZM2G076437,0.0500934052600307,0.00358741180231104
GRMZM2G089132,0.00403689441890288,NA
GRMZM2G089119,0.002553191803037,0.00116595866504497
GRMZM2G089050,0.10320737947945,0.0103523489638593
GRMZM2G352798,0.91461768463775,NA
GRMZM2G342424,0.871067184177299,0.0329547938601866
GRMZM2G385851,0.680347823842889,NA
GRMZM2G397247,0.0819556027878245,0.00917612477925837
GRMZM2G540568,0.8683945995671,0.0721660217903828
GRMZM2G347766,0.0044423346515742,0.00314023065551878
GRMZM5G854533,0.00215170751535739,0.000897272982395882
GRMZM2G347721,0.109965677214355,0.0290272071567147
GRMZM2G047175,0.0295611695150395,NA
GRMZM2G347605,0.498423199217936,NA
GRMZM2G022442,0.00247038235363102,0.00105547412492091
GRMZM2G098793,0.0205450885295587,NA
GRMZM2G133262,0.238506495513732,0.0338876233980004
AC205466.3_FG003,0.864787190896522,NA
GRMZM2G135904,0.418891496388029,0.0228619714985175
GRMZM2G439203,0.0810495749725329,0.00931420540087746
GRMZM2G439198,0.0824847875320341,0.0106558819093165
GRMZM2G135756,0.0286281830425426,0.0035961835952322
AC197164.4_FG002,0.882186736842105,0.0199552339931201
GRMZM2G135570,0.0196634541470158,NA
GRMZM2G084521,0.0176275466952454,NA
GRMZM2G385945,0.00813243608512982,NA
GRMZM2G084942,0.204361454514631,0.0172368023718124
GRMZM2G085089,0.0480580836671901,0.0170837499044013
GRMZM2G085117,0.00213390361627107,0.000858961183548993
GRMZM2G017847,0.817447245048871,NA
GRMZM2G017933,0.0660241519819238,NA
AC205968.3_FG001,0.0038272268907563,0.00281727845938375
GRMZM2G179292,0.00545876466597347,0.00186936684034624
GRMZM2G478624,0.00380397482508213,0.0020460798910728
GRMZM2G050450,0.00367710240073824,0.00167615068040202
GRMZM2G513713,0.0850918805899553,NA
GRMZM2G050460,0.0825692441295634,0.0180842465647901
GRMZM2G028108,0.150400449905062,0.0286096639800008
GRMZM2G497131,0.0391085194604157,0.0137019072961202
GRMZM2G028007,0.00310045194879754,NA
GRMZM5G823135,0.00176680873045511,0.000831564170853554
AC209898.2_FG004,0.00261077069028626,0.00169721897843986
GRMZM2G102447,0.0738236740421983,0.0314990113473189
GRMZM2G037299,0.729714909545971,NA
GRMZM5G856929,0.00223139185444387,0.00160163597077167
GRMZM2G017081,0.148183591432148,0.0184860087899367
GRMZM2G116140,0.0129257592401725,NA
GRMZM2G116167,0.00241664485781397,0.00133377872598991
GRMZM2G116190,0.111277871908708,0.0233456226548158
GRMZM2G116243,0.189461226715496,NA
GRMZM2G053500,0.238880508437943,0.0220867132111473
GRMZM2G097683,0.0143463430873616,0.00626160093275616
AC185261.4_FG002,0.88995970149642,0.0831619598316787
GRMZM2G108775,0.20949945462103,0.0166972821937913
GRMZM2G108741,0.135401166273162,0.012918066382344
GRMZM2G118884,0.00449412388073676,0.00254897145162483
