geneid,mm
GRMZM2G157855,0.408058608058608
GRMZM2G577369,1
GRMZM2G014676,0.103448275862069
GRMZM2G317021,0.00344827586206897
GRMZM2G162758,0.0012586532410321
GRMZM2G459291,0.0652173913043478
GRMZM2G459290,0.0135135135135135
AC199893.4_FG002,0.00709219858156028
GRMZM2G091320,0.0305825242718447
GRMZM2G413853,0.714655552751154
GRMZM2G113781,0.277777777777778
GRMZM2G153336,NA
GRMZM2G079428,0.646007150289215
GRMZM2G380650,0.0735680498838394
GRMZM2G380665,0.660080962209445
GRMZM2G380668,0.0146666666666667
GRMZM2G404443,0.00651629072681704
AC192362.3_FG003,0.647375251297747
AC192362.3_FG002,0
GRMZM2G131577,0.0975609756097561
GRMZM2G131683,0.00463927130593797
GRMZM2G131715,0
GRMZM2G131723,0.193397984342866
GRMZM2G131815,0.267441860465116
GRMZM2G431412,0.006894787798938
GRMZM2G131873,0.950898437981771
GRMZM2G428673,0.936768636768637
GRMZM2G027462,0.0538302277432712
GRMZM2G469551,0.363929849070702
GRMZM2G153233,0.257062800002665
AC190570.3_FG003,0.912104415937278
GRMZM2G069976,0.571484636591738
GRMZM2G048434,0.175884353741497
GRMZM5G879665,0
GRMZM2G165963,0.36734693877551
GRMZM2G465734,0.0208333333333333
GRMZM2G019641,0
GRMZM2G085974,0.00502310628892907
GRMZM2G042704,0.333582535885167
GRMZM2G042598,0.163125336202259
GRMZM2G147346,0.00169923534409516
GRMZM2G415359,0.243951612903226
GRMZM2G081515,0.000949667616334283
GRMZM2G010362,0.824431151160573
GRMZM2G009197,NA
GRMZM5G849915,NA
GRMZM5G820503,NA
GRMZM2G009141,NA
GRMZM2G107629,0.342971298108284
GRMZM2G107571,0.770472124684276
GRMZM2G406043,0.71254978160485
GRMZM2G703937,0.797354497354497
AC233892.1_FG001,0.189473684210526
GRMZM5G830585,0
GRMZM2G148323,0.575422621968675
GRMZM2G448054,0.855892857142857
GRMZM2G004996,0.212860310421286
GRMZM2G515262,NA
GRMZM2G054152,0.0232558139534884
GRMZM2G088245,0.0077319587628866
GRMZM2G164787,0.262327188940092
GRMZM2G143883,0.034002778830365
GRMZM2G087291,0.9218159548988
GRMZM2G380286,0.00429001640181764
GRMZM2G380280,0
GRMZM2G150179,0.0233984926990108
GRMZM5G895188,0.634848484848485
GRMZM2G167438,0.00263088660878716
GRMZM2G353043,0.949156746031746
GRMZM2G353071,0.886363636363636
GRMZM2G116885,0.00227990400404194
GRMZM2G117763,0.74068827422486
GRMZM2G399212,0.876611686924982
GRMZM2G134747,0.245614035087719
GRMZM2G165413,0.0112683438155136
AC198361.3_FG004,0.0699954779180131
GRMZM2G001676,0.00947394664672152
GRMZM2G001699,0.928159340659341
GRMZM2G001713,0.907666577269206
GRMZM2G001764,0.00270246058289537
GRMZM2G001812,0.00505525176577808
GRMZM2G001845,0.614552764020849
GRMZM2G001850,0
GRMZM2G343972,0
GRMZM5G860498,NA
GRMZM5G819751,0.920455026455026
GRMZM2G398198,0.00380917940946871
GRMZM2G097640,0.364071637426901
GRMZM2G004057,0.203983095168731
GRMZM2G557123,0.914285714285714
GRMZM2G037698,0.692919756945721
GRMZM5G827440,0.961697648756472
GRMZM2G133555,0.0502559084750866
GRMZM2G112656,0.00270833333333333
GRMZM2G413482,0
GRMZM2G023970,0.747142857142857
GRMZM2G445905,0.127224187631027
GRMZM2G062260,0
GRMZM2G486244,NA
GRMZM2G008578,0
GRMZM2G008607,0.619723066531577
GRMZM2G351261,0.913147815525858
GRMZM2G351248,0.922506356121831
GRMZM2G379656,0.285714285714286
GRMZM2G386294,0
GRMZM2G523971,NA
GRMZM2G369522,NA
GRMZM5G801352,NA
GRMZM2G069427,0.916666666666667
GRMZM2G069284,NA
GRMZM2G523904,0.75
GRMZM2G121654,0
GRMZM2G121647,NA
GRMZM5G896363,NA
GRMZM5G867445,NA
GRMZM2G155706,NA
GRMZM5G864490,NA
GRMZM2G450912,NA
GRMZM2G155618,NA
GRMZM5G877737,NA
GRMZM2G155602,NA
GRMZM2G450825,NA
GRMZM2G573052,NA
GRMZM2G450762,0.00430528785205612
GRMZM5G849851,NA
GRMZM2G450763,NA
GRMZM5G854146,NA
GRMZM5G860481,NA
GRMZM2G154746,NA
GRMZM2G154737,NA
GRMZM2G573034,0
GRMZM2G450705,NA
GRMZM2G314488,NA
GRMZM2G314427,NA
AC186905.3_FG013,NA
GRMZM2G012877,NA
GRMZM2G490971,NA
GRMZM2G314378,NA
GRMZM5G890768,NA
GRMZM2G314371,NA
GRMZM2G314364,NA
GRMZM2G314361,NA
GRMZM2G314328,0
GRMZM2G116360,0.0137614678899083
GRMZM2G416120,0.350817407524725
GRMZM5G846399,0.222777222777223
GRMZM2G116526,0.787437162131039
GRMZM2G172602,0.00158730158730159
GRMZM2G069357,0.870617283950617
GRMZM2G075492,0.00444983818770227
GRMZM2G075436,0.0145008159026851
GRMZM2G124301,0.802083333333333
AC200256.3_FG003,0.906170271929721
GRMZM2G464680,0.00227743271221532
GRMZM2G049766,0
GRMZM2G163436,0.894765840220386
GRMZM2G435541,1
GRMZM2G130739,0.333333333333333
GRMZM2G020295,0.611175416013719
GRMZM2G020974,0.0408395989974937
GRMZM2G472060,0.00811762526878806
GRMZM2G170699,0.29773708091327
GRMZM2G389570,0.122863208523955
GRMZM2G144782,0
GRMZM2G319074,NA
GRMZM5G809265,0.557657967032967
GRMZM5G891371,0.609375
GRMZM2G386914,0.7
GRMZM2G115646,0.803025575212545
GRMZM2G118433,0.148159299370372
GRMZM2G416110,0.00199383949383949
GRMZM2G416019,0.64481911812344
GRMZM2G118183,0.00144435642482517
GRMZM2G118173,0.00550595238095238
GRMZM2G149446,0.00174825174825175
GRMZM2G029518,0.00438095238095238
GRMZM2G067315,0.496992237781711
GRMZM2G060742,0.0827451332607769
GRMZM2G053764,0.864207762345227
GRMZM2G365731,0.769324398862995
GRMZM2G301031,0.923189128710619
GRMZM2G001606,0.00372226198997853
GRMZM2G001592,0.0607612220515446
GRMZM2G001577,0.00760517799352751
GRMZM2G383425,0.00414862914862915
GRMZM2G085653,0.948679707780147
GRMZM2G404191,0.883509700176367
GRMZM2G094988,0.564701667622476
GRMZM5G820604,NA
GRMZM2G148908,0
GRMZM2G154090,0.00267763845350052
GRMZM5G836588,0.362637362637363
GRMZM5G810570,0.515271101032901
GRMZM2G130904,0
GRMZM2G130897,0
GRMZM2G430675,0.741890253831873
GRMZM2G152901,0.00664779429110639
GRMZM2G016922,0.00937950937950938
GRMZM2G036765,0.383311232294336
GRMZM2G173315,0
GRMZM2G003724,0.805899010391965
GRMZM2G303965,0.00364383996670992
GRMZM5G896540,NA
GRMZM5G820163,0.146836203444133
GRMZM2G008290,0.00517429193899782
GRMZM2G426023,0.91025641025641
GRMZM2G076597,0.231109339004076
GRMZM2G332412,0.00206185567010309
GRMZM2G035189,0.00329280648429585
GRMZM2G115909,0
GRMZM2G115961,0.944444444444444
GRMZM2G414779,0.00178571428571429
GRMZM2G115988,0
GRMZM2G414791,0.0141960903679654
GRMZM2G115998,0.0158730158730159
GRMZM2G548080,0.979166666666667
AC205619.3_FG003,0.889418337347086
GRMZM2G352627,0.0127840909090909
GRMZM2G118917,0.691069047985292
GRMZM2G038833,0
GRMZM2G038898,0.00711111111111111
GRMZM2G463445,0.847069597069597
GRMZM2G017388,0.00411764705882353
GRMZM2G164018,0.136904761904762
GRMZM2G327605,0.0202922077922078
GRMZM2G119521,0.00995883201765555
GRMZM2G095452,0.00288616990005879
GRMZM2G000536,0.0178571428571429
GRMZM2G000540,0.190182622068435
GRMZM2G027688,0.00223214285714286
GRMZM2G046700,0.00695006747638327
AC195307.3_FG001,0.666666666666667
GRMZM2G166124,NA
GRMZM2G164761,0.00692567349520453
GRMZM2G164715,0.00445609436435125
GRMZM2G011394,0.943055555555556
GRMZM2G312165,0.551851851851852
AC214267.3_FG010,0.949037104314247
AC214267.3_FG004,0.917328042328042
GRMZM2G108410,0.566769073220686
GRMZM2G108396,0.00909577314071696
GRMZM5G801589,0.934266566766567
GRMZM5G813143,0.751289750473727
GRMZM2G011357,0.00163398692810457
GRMZM2G010871,0.0878409090909091
GRMZM2G433446,NA
GRMZM5G827939,0.848451948051948
GRMZM2G127421,0.00640619884317363
GRMZM2G453739,0
GRMZM2G057173,0
GRMZM2G068270,0
GRMZM2G368618,0
GRMZM2G068328,0.515178571428571
GRMZM2G070673,0.0015984015984016
GRMZM2G324390,0.16999788159778
GRMZM2G035664,0.222811447811448
GRMZM2G017237,0.0515828677839851
GRMZM2G467603,0.515116279069767
GRMZM2G040821,0.00452063492063492
GRMZM2G343854,0.00657894736842105
GRMZM2G040387,0.0986394557823129
GRMZM2G581326,0.875
GRMZM2G110531,0.00497512437810945
GRMZM2G005281,0.81507128848793
GRMZM2G056989,0.103676584971342
GRMZM2G057093,0
GRMZM2G162505,0.326086956521739
GRMZM2G162508,0.0111856823266219
GRMZM2G124434,0.0640723270440252
GRMZM2G040326,0.81875
GRMZM2G110681,0.0066285433191908
GRMZM2G071268,0.818181818181818
GRMZM2G081554,0.0311526479750779
GRMZM2G012611,0.221844293272865
GRMZM2G344187,NA
GRMZM2G042506,0.829641025641026
GRMZM2G339203,0.866055165235493
GRMZM2G035594,0.505718634485758
GRMZM2G016241,0
GRMZM2G119544,0.557562017927872
GRMZM2G119496,0.00412912912912913
GRMZM2G064605,0.00416666666666667
GRMZM2G064590,0.239469314717659
GRMZM2G520535,0.881428173097878
GRMZM5G887426,0.00197628458498024
GRMZM5G807333,0.851648351648352
GRMZM2G383555,0.879662097162097
GRMZM2G084513,0.910852217409226
GRMZM2G118467,0.67169100461354
GRMZM2G468061,NA
GRMZM2G326677,0.800217036033342
GRMZM2G020553,0.387542517006803
GRMZM2G168222,0.154879910299491
GRMZM2G080462,0.795378647326699
GRMZM2G382077,0.710261159383599
GRMZM2G546282,NA
GRMZM2G147402,0.274074074074074
GRMZM2G019411,0.0113095238095238
GRMZM2G093708,0.00705128205128205
GRMZM2G115772,0.412378142140047
GRMZM2G138455,0.00404040404040404
GRMZM2G304617,0.210526315789474
GRMZM2G009591,0.260740740740741
GRMZM2G104024,0.00480769230769231
GRMZM2G125762,0.178323172553942
AC199175.2_FG003,0.885987862756156
GRMZM5G849091,0.92056479087189
GRMZM2G097349,0.00887978142076503
GRMZM2G345773,1
AC199175.2_FG006,1
GRMZM2G083248,0.016010498687664
GRMZM2G019171,0.301805230076258
AC195608.3_FG006,NA
AC195608.3_FG005,NA
GRMZM2G020073,0.542896704903284
GRMZM2G409133,0.0357638888888889
GRMZM2G157806,0.00324675324675325
GRMZM2G167986,0.00311688311688312
GRMZM2G108463,0.48759182895903
GRMZM2G108514,0.00300865800865801
GRMZM2G044550,0.548084578819873
GRMZM2G044740,0.922972626624312
GRMZM2G444692,0.870421368695357
GRMZM2G056418,0.0198412698412698
GRMZM2G320085,0.00842259252185723
GRMZM2G020556,0.25
GRMZM2G020514,NA
GRMZM2G340739,0.930861956471713
GRMZM5G810711,0.984375
GRMZM2G173732,0.0092501806713155
GRMZM2G150169,0.735629157337934
GRMZM2G120085,0.01515169871201
GRMZM2G125140,0.880473803822292
GRMZM2G080355,0.00317460317460317
GRMZM2G373779,0.564102564102564
GRMZM2G070825,0.00674157303370787
GRMZM2G146994,0.734468643988288
GRMZM2G024705,0
GRMZM2G024680,0.00476190476190476
GRMZM2G024624,0.345705859086141
GRMZM2G145412,0.118042813455657
GRMZM2G145458,0.00320227717487991
GRMZM2G083182,0.855932685532577
GRMZM2G083156,0.00875604787369493
GRMZM2G083091,0.262611657348499
GRMZM2G174574,0.0027027027027027
GRMZM2G174549,0.162745098039216
GRMZM2G472403,0.447356739305892
GRMZM2G139744,0.739558152729387
GRMZM5G803556,0.363736263736264
GRMZM5G800723,0.188253012048193
GRMZM5G842695,0.00216450216450216
GRMZM2G031938,0.0871527777777778
GRMZM2G461548,NA
GRMZM2G073192,NA
GRMZM5G879127,NA
GRMZM2G455817,0.0100671140939597
GRMZM2G097505,0
GRMZM2G084486,0
GRMZM2G438960,0
GRMZM2G013832,1
AC217264.3_FG001,0.123188405797101
AC217264.3_FG005,0.00326797385620915
AC217264.3_FG002,0.91358024691358
GRMZM2G152419,0.00326797385620915
GRMZM2G105256,0.867333240431067
GRMZM2G105189,0.00784313725490196
GRMZM2G158831,0.00582010582010582
GRMZM2G077428,NA
GRMZM2G105971,0.7212715855573
GRMZM2G176905,0.778501523560245
GRMZM2G010831,0
GRMZM2G307908,0.00454545454545455
GRMZM2G011078,0.149171043146947
GRMZM2G011269,0.12275641025641
GRMZM2G011559,0.177966101694915
GRMZM2G011832,0.0076171875
GRMZM2G011912,0.311594202898551
GRMZM2G012071,0
GRMZM2G012119,0.0380952380952381
GRMZM2G013600,0.231707317073171
GRMZM2G487322,NA
GRMZM5G820735,NA
GRMZM2G146819,0.7225148562189
GRMZM2G146818,0.146666666666667
AC201898.4_FG004,0
GRMZM2G146589,0.353354978354978
GRMZM2G146486,0.683493482620321
GRMZM2G034417,0.586019283746556
GRMZM2G034503,0.310177836566725
GRMZM2G034828,0.0106082036775106
GRMZM2G000752,0.636363636363636
GRMZM2G300784,1
GRMZM2G007369,0.883518518518518
GRMZM2G007327,0.930672824973743
GRMZM2G092899,0.0597683566433566
GRMZM2G357806,0.904761904761905
GRMZM2G395375,0.850976657329598
GRMZM2G395094,0.206896551724138
AC199421.3_FG001,NA
GRMZM2G074863,0
GRMZM2G374024,0.933374542124542
GRMZM2G074899,0.807384543204677
GRMZM2G027451,0.25
GRMZM2G441489,0.0961193917494731
GRMZM2G140594,0.00200849345586188
GRMZM2G140602,0.25637077294686
GRMZM2G414192,NA
GRMZM2G414206,0.868063977147169
GRMZM2G414215,1
GRMZM2G018627,NA
GRMZM2G034217,0.318526216913314
GRMZM2G120621,0.0562678062678063
GRMZM2G075330,NA
GRMZM2G527074,NA
GRMZM2G175417,0.864406779661017
GRMZM2G110622,0.950354609929078
GRMZM2G110328,0.55559916274202
GRMZM2G110304,0.84294846272271
GRMZM2G110298,0.491766504172519
GRMZM2G110294,0
GRMZM2G408967,0.153294573643411
GRMZM2G171118,0.00283549783549784
GRMZM2G086138,0.608336568986569
GRMZM2G153887,0.333333333333333
GRMZM2G153928,0.841121510940876
AC196066.3_FG003,0.113566195709053
GRMZM2G417089,0.167720051687443
GRMZM5G859592,0.220588235294118
GRMZM5G830403,0.511371907589536
GRMZM2G129540,0.00192080378250591
GRMZM2G703968,0.920476169184609
GRMZM2G335814,0.0182926829268293
GRMZM2G383408,0.743182349972332
GRMZM2G083437,0.283500095492743
GRMZM2G532387,0.0050952380952381
GRMZM2G374596,1
GRMZM2G074254,0.138562091503268
GRMZM2G074193,0.692982456140351
GRMZM2G074024,0.578501400560224
GRMZM2G073725,0.295663184552073
GRMZM2G393935,0.641736694677871
GRMZM2G123457,0.97041847041847
GRMZM2G103773,0.144318866787221
GRMZM2G103843,0.583518518518519
GRMZM2G031771,NA
GRMZM2G031788,0.932234432234432
GRMZM2G058057,0.0478395061728395
GRMZM2G058227,0.0256818181818182
GRMZM2G058244,0.00127046866177301
GRMZM2G172512,0.28448275862069
GRMZM2G172584,0.588293650793651
GRMZM2G165005,0.0114155251141553
GRMZM2G466394,0.244918699186992
GRMZM2G121293,0.00347248260634087
GRMZM2G029930,0.948914609980184
GRMZM2G162917,0.95008420925405
AC204591.3_FG002,0.922141955266955
GRMZM2G026135,0.789159489159489
GRMZM2G115260,0.263157894736842
GRMZM2G026098,0.910275824393471
GRMZM2G330095,0.53859649122807
GRMZM2G157470,0.239378828454459
GRMZM2G157456,0.00902529761904762
GRMZM2G457370,0.0180084745762712
GRMZM2G457357,0.0384615384615385
GRMZM2G364127,0.00774526678141136
GRMZM2G065498,0.248148148148148
GRMZM2G364069,0.26999362930214
GRMZM2G038988,0.800201093951094
GRMZM2G324276,0
GRMZM2G023392,0.0432389937106918
GRMZM5G829103,0.00813953488372093
GRMZM2G318671,0.005975846608401
GRMZM2G070323,0.697294142989262
GRMZM2G020142,0.504805996472663
GRMZM2G113928,0.305544077134986
AC213890.4_FG004,0.885299529965083
GRMZM2G027991,0.092997997791929
GRMZM2G014392,0.00585016835016835
GRMZM2G162931,0.733908045977012
GRMZM2G127543,0.95
GRMZM2G127546,0.511993049685357
GRMZM2G131012,0
GRMZM2G080828,0.474442496835135
GRMZM2G383338,0.00476190476190476
GRMZM2G081099,0.00526315789473684
GRMZM2G103672,0.236904761904762
GRMZM5G859316,0.0832054309327037
GRMZM2G103657,0.00274016763378465
GRMZM2G103610,0.0133333333333333
GRMZM2G103559,0.00652533740769035
GRMZM2G044236,0.16207906838748
GRMZM5G812926,0.0407865418894831
GRMZM5G805732,0.0232338017174083
GRMZM2G316781,1
GRMZM2G316775,NA
AC185610.3_FG001,0.75
GRMZM2G015005,0.43572048395295
GRMZM2G703981,0.945970695970696
GRMZM2G023291,0.00673758865248227
GRMZM2G423337,0.397761194029851
GRMZM2G090217,0.807629878747891
GRMZM2G023372,0.48452380952381
GRMZM2G114036,0.00508040935672515
GRMZM2G414047,0.00283254327371974
GRMZM2G319215,0.0282186948853616
GRMZM2G016602,0.739704340272522
GRMZM2G173425,0.495762352503926
GRMZM2G121570,0.0271957671957672
GRMZM2G113260,NA
GRMZM2G165042,0.00465665076972497
GRMZM2G087416,0.00851449275362319
AC207019.3_FG003,1
GRMZM5G872578,0.00927318295739348
AC207347.3_FG005,0.410655929038282
GRMZM2G066801,0.726629738366645
GRMZM2G366584,0.709010674617611
GRMZM2G111269,0.181264172335601
GRMZM2G412482,0
AC208530.3_FG003,0.930753346703573
GRMZM2G355771,0.690761773459384
GRMZM2G341410,0.00324675324675325
GRMZM2G039187,0.0115746298519408
GRMZM2G423538,0.00650393184796855
GRMZM2G472643,0.000771481777068369
GRMZM2G472651,0.362661997331809
GRMZM2G066234,0.743895238095238
GRMZM2G366373,0.00499108734402852
GRMZM2G066067,0.0253371868978805
GRMZM2G121047,0.5
GRMZM2G141332,0.495888262893339
GRMZM2G141379,0.42254062362758
GRMZM2G445139,0.929499108982805
GRMZM2G070061,0.316739766081871
GRMZM2G070211,0.00312994365345989
GRMZM2G070252,0.0884038800705467
GRMZM2G112596,0.392857142857143
GRMZM2G112672,0.850579478057548
GRMZM2G021055,0.0144025600992814
GRMZM2G342105,0.800793650793651
AC211910.4_FG005,0.00645161290322581
GRMZM2G043191,0.00555555555555556
GRMZM2G043127,0.277777777777778
GRMZM2G099056,0.601597160603372
GRMZM2G099023,0.00403185176892073
AC204213.1_FG007,1
GRMZM2G031120,0
GRMZM2G017089,0.463572773742265
GRMZM2G039074,0.0135802469135802
GRMZM2G098063,0.00645161290322581
GRMZM2G541832,NA
GRMZM2G098084,0.116666666666667
GRMZM2G088413,0.333333333333333
GRMZM2G088427,0.281746031746032
GRMZM2G130016,0.175757575757576
GRMZM2G344521,0.391559829059829
GRMZM2G045678,0
GRMZM2G341460,0.00434782608695652
GRMZM2G038848,0.0303030303030303
GRMZM5G882806,NA
GRMZM2G056303,0.00533476548514143
GRMZM2G051894,0.203765225159456
GRMZM2G352695,0.725557439275763
GRMZM2G154320,0.0162162162162162
GRMZM2G077131,0.1
GRMZM2G077214,0.561827956989247
GRMZM2G066377,NA
GRMZM2G081915,0.00143923240938166
GRMZM2G081953,0.471884057971015
GRMZM2G172555,0.947044334975369
GRMZM2G172506,0.10675157403967
GRMZM2G016875,0.697249268297062
GRMZM2G017047,0.663705738705739
GRMZM2G017319,0.00114942528735632
GRMZM2G438077,0.947334455667789
GRMZM2G438080,0.0761439794773128
GRMZM2G469584,0.897238185205578
GRMZM2G010100,0.00151515151515152
GRMZM2G010154,0.91025641025641
AC194008.3_FG007,0.92457963783943
GRMZM2G329757,0.0045045045045045
GRMZM2G329740,0.80525641025641
GRMZM2G436785,0.108843537414966
GRMZM2G082696,0.114814814814815
GRMZM2G082686,0.00346320346320346
GRMZM2G026346,0
GRMZM2G025731,0.255363788258525
GRMZM2G025680,0.00432900432900433
GRMZM2G150772,0.434009174095381
GRMZM2G150688,0.0133333333333333
GRMZM2G703995,0.775443510737628
GRMZM2G003607,0.543478924439052
GRMZM2G003640,0.296747967479675
GRMZM2G116840,0.880685465384386
GRMZM2G415215,0.871898125872939
GRMZM2G011588,0.469285714285714
GRMZM2G163761,0.0126102292768959
GRMZM2G163796,0.553711654775485
GRMZM2G463318,0
AC212186.3_FG011,0
GRMZM2G163807,0.742662640420705
GRMZM2G027663,0.0238095238095238
GRMZM2G149024,0.00219298245614035
GRMZM2G149028,0.526190476190476
GRMZM2G100448,0.570820473356293
GRMZM2G118172,0.00357142857142857
GRMZM2G176235,0.00622759856630824
GRMZM2G514986,NA
GRMZM2G357081,0.88195107361774
GRMZM5G892973,0.91203058459156
GRMZM2G026176,0.898089700996678
GRMZM2G323943,0.0035377358490566
GRMZM2G018414,0
GRMZM2G050684,0.683366943539061
GRMZM2G347762,0.92534769753735
GRMZM2G409093,0.558004405223814
GRMZM2G106552,0.00483870967741936
GRMZM2G061101,0.0596846846846847
GRMZM2G177947,0.120662768031189
GRMZM2G095899,0.00774278215223097
GRMZM2G371839,0.902336680979065
GRMZM2G120021,0.092436974789916
GRMZM2G155043,0.275252525252525
GRMZM2G154890,0.302469135802469
GRMZM2G406269,0
GRMZM2G107136,0.364269788182832
GRMZM2G107120,0.633757816257816
GRMZM2G703998,0.687932248140468
GRMZM2G055037,0.00186357243319269
GRMZM2G319281,0.482770931134487
GRMZM2G044762,0.00581395348837209
GRMZM2G045314,0.422684292296153
GRMZM2G046101,0.00342946295327248
GRMZM2G046076,0.911241379637241
GRMZM2G045999,1
GRMZM2G144813,0.0115740740740741
GRMZM2G094713,NA
GRMZM2G136025,0
GRMZM2G704000,NA
GRMZM2G141774,NA
GRMZM2G117677,0
GRMZM2G704001,0.821428571428571
GRMZM2G004487,0.0130081300813008
GRMZM2G164297,NA
GRMZM2G159709,NA
GRMZM2G451876,NA
GRMZM2G049660,NA
GRMZM2G349206,0.786813440987354
GRMZM2G118821,0.0147341628959276
GRMZM2G067919,0.124542124542125
GRMZM2G068024,0.205523849785105
GRMZM2G369130,0.373018290840073
GRMZM2G039373,0.437800020492328
GRMZM2G039639,0.00476190476190476
GRMZM2G398423,0.00531571603000174
GRMZM2G108766,0.0118180605575564
GRMZM2G406376,0.916374454089971
GRMZM2G108861,0
GRMZM2G033871,0.00274725274725275
AC186519.4_FG002,0.259962651727358
GRMZM2G407969,0.558333333333333
GRMZM2G146108,0.00151515151515152
GRMZM2G447151,0
GRMZM2G146143,0.0208333333333333
GRMZM2G447176,0.00193050193050193
AY542798.1_FG003,0.256872951609794
GRMZM2G704005,0
GRMZM2G517972,0
GRMZM2G359127,0.00548245614035088
GRMZM2G303426,0
GRMZM2G149219,0
GRMZM2G149238,0.225724474658231
GRMZM2G134398,0.5757762783649
GRMZM2G134450,0.00667745691001505
GRMZM2G396090,0.846153846153846
GRMZM2G539955,NA
GRMZM2G081910,0.0229166666666667
GRMZM2G081822,0.000693481276005548
GRMZM2G154151,0
GRMZM2G165747,0.320512820512821
GRMZM2G176605,0.00308314732142857
GRMZM2G169372,0.0263157894736842
GRMZM2G169432,0.740646258503401
GRMZM2G436391,1
GRMZM2G137308,NA
GRMZM2G436429,0.34030612244898
GRMZM2G038677,0.078967864091831
GRMZM2G043417,0.00207604895104895
GRMZM2G088083,0.291721611721612
GRMZM2G092433,0.071395710387715
GRMZM2G340749,0.905588443752002
GRMZM5G849971,0.0857769423558897
GRMZM2G478568,0.00650584795321637
GRMZM2G330453,0.543148337298414
GRMZM2G330457,0.861620670995671
GRMZM2G446350,0.932343234323432
GRMZM2G093855,0.894981968483553
GRMZM2G580508,NA
GRMZM2G112942,NA
GRMZM2G469994,NA
GRMZM2G013563,NA
GRMZM2G456769,0.850406971937292
AC177897.2_FG029,NA
GRMZM2G079376,NA
GRMZM2G094404,0.818181818181818
AC177897.2_FG022,0
GRMZM2G704008,NA
GRMZM2G324640,NA
GRMZM2G164467,NA
GRMZM2G300828,0.888888888888889
GRMZM2G114129,NA
AC177897.2_FG002,0.0462962962962963
GRMZM2G134976,0.0146542827657379
GRMZM2G134982,0.329936157072672
GRMZM2G353497,0.00913188320595728
GRMZM2G085873,0.714285714285714
GRMZM2G090063,1
GRMZM2G390998,0.939691455735996
GRMZM2G146616,0.159691546077685
GRMZM2G083783,0.469504285355818
GRMZM2G014951,0.00462962962962963
GRMZM2G014934,0.457592158768469
AC197082.3_FG005,0.854166666666667
AC197082.3_FG004,0.888143338143338
GRMZM2G341959,0.000869565217391304
GRMZM2G467893,0.090750117710902
GRMZM2G704012,1
GRMZM2G420436,0.128205128205128
GRMZM2G104542,0.413581993889786
GRMZM2G104501,0.748629427269566
AC196156.3_FG003,0
GRMZM2G068575,0.786416029522342
GRMZM2G420121,0.266666666666667
GRMZM2G412137,1
GRMZM2G412150,0.883333969150928
GRMZM2G028379,0.0720338983050847
GRMZM2G031501,0.0222222222222222
GRMZM2G075974,0.00891282438901487
GRMZM2G060070,0.493491208245307
GRMZM2G133633,0.519230769230769
GRMZM2G133684,0
GRMZM2G072898,0.267088607594937
GRMZM2G388911,0.561934922680143
GRMZM2G181276,NA
GRMZM2G181277,NA
GRMZM2G101856,0.697811210472542
GRMZM2G704020,0.00520833333333333
GRMZM2G022997,0.548868312757202
GRMZM2G068259,0.433612062009526
GRMZM2G068476,0.693843984962406
GRMZM2G146965,0.342509920634921
GRMZM2G448446,0.211538461538462
GRMZM2G147145,0.362600732600733
GRMZM2G080764,0.279114243244678
GRMZM2G080725,0.477436582261144
GRMZM2G063503,0
GRMZM2G351304,0.179731248433647
GRMZM2G050085,0.02
GRMZM2G351232,0.941265160275625
GRMZM2G363813,0.169361525704809
GRMZM2G063133,0.0145898234683281
AC190498.1_FG007,0.142857142857143
GRMZM2G063291,0.0363636363636364
GRMZM2G063298,0.0218579234972678
AC203019.3_FG001,0.00374149659863946
GRMZM2G038217,0.103466386554622
GRMZM2G094698,0.0754545454545455
GRMZM2G113569,0.0366197183098592
GRMZM2G085116,0.763157894736842
GRMZM2G024131,0.00480769230769231
GRMZM2G319150,0.872215444296217
GRMZM2G122018,0.347431121849727
GRMZM5G858417,0.219685990338164
AC208113.3_FG005,0.00597319347319347
AC208113.3_FG009,NA
AC208113.3_FG001,0
GRMZM2G079915,0
GRMZM2G079850,0.780251628589779
GRMZM2G079668,0.118899782135076
GRMZM2G079619,0.0029057898623116
GRMZM2G097109,0.586130595130629
GRMZM2G097137,0.0869565217391304
GRMZM2G097164,0.165568107691395
GRMZM2G397836,0.384057971014493
AC210023.3_FG014,0.902739555861331
AC210023.3_FG015,0.0202702702702703
GRMZM2G300766,NA
GRMZM2G704021,0.0652173913043478
GRMZM2G091964,0.228839403118249
GRMZM2G132028,0.931606885178314
GRMZM2G159149,0.0163194444444444
GRMZM5G856436,0.359492632523095
GRMZM2G468740,0.0669590643274854
GRMZM2G180979,0.230697278911565
GRMZM2G180982,0
GRMZM2G480954,0.00211708394698085
GRMZM2G027797,0.391736355887299
GRMZM2G323838,0.930922324936409
GRMZM2G068471,0.473859543817527
GRMZM2G368658,0.550192024410774
GRMZM2G069122,0.205801082974996
GRMZM2G423972,0.883756995037483
GRMZM2G123204,0.0369458128078818
GRMZM2G123159,0.298273339186421
GRMZM2G123128,0.190265486725664
GRMZM2G109130,0.0419003171836033
GRMZM2G109056,0.582707072801412
GRMZM2G009368,0.532285714285714
GRMZM5G812580,0.9
GRMZM2G141834,0.603272005240161
GRMZM5G820904,NA
GRMZM2G164084,NA
GRMZM2G033619,0.370662885814211
GRMZM2G033787,0.00861148197596796
GRMZM2G036505,0.0130718954248366
GRMZM2G036640,0.110510204081633
